player.id,player.name,player.firstname,player.lastname,player.age,player.birth.date,player.birth.place,player.birth.country,player.nationality,player.height,player.weight,player.number,player.position,player.photo
36798,V. Pavlidis,Vangelis,Pavlidis,27,1998-11-21,Thessaloniki,Greece,Greece,186 cm,82 kg,14,Attacker,https://media.api-sports.io/football/players/36798.png
2853,A. Granqvist,Andreas,Granqvist,40,1985-04-16,Påarp,Sweden,Sweden,192 cm,84 kg,,Defender,https://media.api-sports.io/football/players/2853.png
37665,R. Balker,Radinio Roberto,Balker,27,1998-09-03,Amsterdam,Netherlands,Netherlands,190 cm,82 kg,12,Defender,https://media.api-sports.io/football/players/37665.png
15888,S. Tibbling,Simon Hjalmar Friedel,Tibbling,31,1994-09-07,Stockholm,Sweden,Sweden,175 cm,74 kg,11,Midfielder,https://media.api-sports.io/football/players/15888.png
37142,Eric Botteghin,Eric Fernando,Botteghin,38,1987-08-31,São Paulo,Brazil,Brazil,193 cm,89 kg,33,Defender,https://media.api-sports.io/football/players/37142.png
134756,N. Kasanwirjo,Neraysho Meritchio,Kasanwirjo,23,2002-02-18,Amsterdam,Netherlands,Netherlands,185 cm,68 kg,24,Defender,https://media.api-sports.io/football/players/134756.png
30423,H. Hateboer,Hans,Hateboer,31,1994-01-09,Beerta,Netherlands,Netherlands,185 cm,72 kg,33,Defender,https://media.api-sports.io/football/players/30423.png
2032,J. Strand Larsen,Jørgen,Strand Larsen,25,2000-02-06,Halden,Norway,Norway,193 cm,79 kg,9,Attacker,https://media.api-sports.io/football/players/2032.png
290,V. van Dijk,Virgil,van Dijk,34,1991-07-08,Breda,Netherlands,Netherlands,195 cm,92 kg,4,Defender,https://media.api-sports.io/football/players/290.png
38124,L. Reis,Ludovit,Reis,25,2000-06-01,Haarlem,Netherlands,Netherlands,178 cm,78 kg,14,Midfielder,https://media.api-sports.io/football/players/38124.png
554,D. Tadić,Dušan,Tadić,37,1988-11-20,Bačka Topola,Yugoslavia,Serbia,181 cm,76 kg,10,Attacker,https://media.api-sports.io/football/players/554.png
114110,R. Stam,Ronnie,Stam,41,1984-06-18,Breda,Netherlands,Netherlands,175 cm,70 kg,,Defender,https://media.api-sports.io/football/players/114110.png
116350,M. Rigters,Maceo,Rigters,41,1984-01-22,Amsterdam,Netherlands,Netherlands,179 cm,87 kg,,Attacker,https://media.api-sports.io/football/players/116350.png
15833,Adnane Tighadouini,Adnane,Tighadouini,32,1992-10-30,Ede,Netherlands,Morocco,179 cm,70 kg,,Midfielder,https://media.api-sports.io/football/players/15833.png
37012,M. Diemers,Mark,Diemers,32,1993-10-11,Leeuwarden,Netherlands,Netherlands,175 cm,70 kg,12,Midfielder,https://media.api-sports.io/football/players/37012.png
14268,I. Pandur,Ivor,Pandur,25,2000-03-25,Rijeka,Croatia,Croatia,185 cm,81 kg,12,Goalkeeper,https://media.api-sports.io/football/players/14268.png
133729,T. Noslin,Tijjani,Noslin,26,1999-07-07,Amsterdam,Netherlands,Netherlands,180 cm,75 kg,77,Attacker,https://media.api-sports.io/football/players/133729.png
36927,Z. Flemming,Zian,Flemming,27,1998-08-01,Amsterdam,Netherlands,Netherlands,185 cm,84 kg,10,Midfielder,https://media.api-sports.io/football/players/36927.png
105294,G. Plet,Glynor Orvil,Plet,38,1987-01-30,Amsterdam,Netherlands,Netherlands,194 cm,84 kg,,Attacker,https://media.api-sports.io/football/players/105294.png
30632,S. Armenteros,Kristiano Samuel,Armenteros Núñez Mendoza,35,1990-05-27,Göteborg,Sweden,Sweden,178 cm,80 kg,,Attacker,https://media.api-sports.io/football/players/30632.png
19026,L. de la Torre,Lucas Daniel,de la Torre,27,1998-05-23,San Diego,USA,USA,178 cm,63 kg,14,Midfielder,https://media.api-sports.io/football/players/19026.png
36864,E. Hansson,Emil,Hansson,27,1998-06-15,Bergen,Norway,Sweden,172 cm,68 kg,29,Attacker,https://media.api-sports.io/football/players/36864.png
37272,B. Kuwas,Brandley Mack-Olien,Kuwas,33,1992-09-19,Hoorn,Netherlands,Curaçao,182 cm,83 kg,10,Attacker,https://media.api-sports.io/football/players/37272.png
38129,P. Gladon,Paul,Gladon,33,1992-03-18,Hoofddorp,Netherlands,Netherlands,188 cm,83 kg,11,Attacker,https://media.api-sports.io/football/players/38129.png
87809,D. Tiendalli,Dwight,Tiendalli,39,1985-10-21,Paramaribo,Suriname,Netherlands,180 cm,69 kg,,Defender,https://media.api-sports.io/football/players/87809.png
160,M. Vorm,Michel,Vorm,41,1983-10-20,Nieuwegein,Netherlands,Netherlands,183 cm,84 kg,,Goalkeeper,https://media.api-sports.io/football/players/160.png
48415,Alexander Clas Robin Gerndt,Alexander Clas Robin,Gerndt,39,1986-07-14,Visby,Sweden,Sweden,185 cm,80 kg,,Attacker,https://media.api-sports.io/football/players/48415.png
116252,Marcus Nilsson,Marcus,Nilsson,37,1988-02-26,Helsingborg,Sweden,Sweden,194 cm,80 kg,,Defender,https://media.api-sports.io/football/players/116252.png
48306,J. Mårtensson,Johan,Mårtensson,36,1989-02-16,Skövde,Sweden,Sweden,180 cm,72 kg,4,Midfielder,https://media.api-sports.io/football/players/48306.png
15945,J. Okkels,Jeppe,Møldrup Okkels,26,1999-07-27,,Denmark,Denmark,183 cm,76 kg,19,Attacker,https://media.api-sports.io/football/players/15945.png
37156,J. Toornstra,Jens,Toornstra,36,1989-04-04,Ter Aar,Netherlands,Netherlands,178 cm,74 kg,18,Midfielder,https://media.api-sports.io/football/players/37156.png
26845,T. Douvikas,Anastasios,Douvikas,26,1999-08-02,Tripoli,Greece,Greece,186 cm,76 kg,9,Attacker,https://media.api-sports.io/football/players/26845.png
37172,T. Letschert,Timo,Letschert,32,1993-05-25,Purmerend,Netherlands,Netherlands,188 cm,84 kg,5,Defender,https://media.api-sports.io/football/players/37172.png
37188,G. Kerk,Gyrano Emilio,Kerk,30,1995-12-02,Amsterdam,Netherlands,Netherlands,175 cm,68 kg,7,Attacker,https://media.api-sports.io/football/players/37188.png
2713,Karim El Ahmadi Al Aroos,Karim,El Ahmadi Al Aroos,40,1985-01-27,Enschede,Netherlands,Morocco,185 cm,78 kg,,Midfielder,https://media.api-sports.io/football/players/2713.png
12765,G. Pellè,Graziano,Pellè,40,1985-07-15,San Cesario di Lecce,Italy,Italy,194 cm,84 kg,,Attacker,https://media.api-sports.io/football/players/12765.png
18796,Daryl Janmaat,Daryl,Janmaat,36,1989-07-22,Leidschendam,Netherlands,Netherlands,185 cm,80 kg,,Defender,https://media.api-sports.io/football/players/18796.png
81744,S. Cissé,Sekou,Cissé,40,1985-05-23,Dabou,Côte d'Ivoire,Côte d'Ivoire,184 cm,78 kg,,Attacker,https://media.api-sports.io/football/players/81744.png
37434,R. Drenthe,Royston Ricky,Drenthe,38,1987-04-08,Rotterdam,Netherlands,Netherlands,167 cm,78 kg,10,Midfielder,https://media.api-sports.io/football/players/37434.png
50127,B. Başaçıkoğlu,Bilal,Başaçıkoğlu,30,1995-03-26,Zaanstad,Netherlands,Türkiye,173 cm,70 kg,7,Attacker,https://media.api-sports.io/football/players/50127.png
19326,L. Fer,Leroy Johan,Fer,35,1990-01-05,Zoetermeer,Netherlands,Netherlands,188 cm,75 kg,8,Midfielder,https://media.api-sports.io/football/players/19326.png
2433,R. Tapia,Renato Fabrizio,Tapia Cortijo,30,1995-07-28,Lima,Peru,Peru,185 cm,78 kg,5,Midfielder,https://media.api-sports.io/football/players/2433.png
37189,M. Kramer,Michiel,Kramer,37,1988-12-03,Rotterdam,Netherlands,Netherlands,196 cm,84 kg,29,Attacker,https://media.api-sports.io/football/players/37189.png
37155,O. Kökçü,Orkun,Kökçü,25,2000-12-29,Haarlem,Netherlands,Türkiye,175 cm,70 kg,10,Midfielder,https://media.api-sports.io/football/players/37155.png
2865,S. Larsson,Sam Andreas,Larsson,32,1993-04-10,Göteborg,Sweden,Sweden,180 cm,70 kg,10,Attacker,https://media.api-sports.io/football/players/2865.png
37157,T. Vilhena,Tonny Emílio,Trindade de Vilhena,30,1995-01-03,Maassluis,Netherlands,Netherlands,175 cm,70 kg,52,Midfielder,https://media.api-sports.io/football/players/37157.png
25358,J. Dilrosun,Javairô Joreno Faustino,Dilrosun,27,1998-06-22,Amsterdam,Netherlands,Netherlands,175 cm,74 kg,11,Attacker,https://media.api-sports.io/football/players/25358.png
19497,B. Martins Indi,Rolando Maximiliano,Martins Indi,33,1992-02-08,Barreiro,Portugal,Netherlands,185 cm,76 kg,4,Defender,https://media.api-sports.io/football/players/19497.png
37154,J. Clasie,Jordy,Clasie,34,1991-06-27,Haarlem,Netherlands,Netherlands,169 cm,68 kg,8,Midfielder,https://media.api-sports.io/football/players/37154.png
770,R. Karsdorp,Rick,Karsdorp,30,1995-02-11,Schoonhoven,Netherlands,Netherlands,184 cm,80 kg,2,Defender,https://media.api-sports.io/football/players/770.png
37145,T. Malacia,Tyrell Johannes Chicco,Malacia,26,1999-08-17,Rotterdam,Netherlands,Netherlands,170 cm,67 kg,12,Defender,https://media.api-sports.io/football/players/37145.png
2155,E. Manu,Elvis,Manu,32,1993-08-13,Dordrecht,Netherlands,Netherlands,173 cm,64 kg,28,Attacker,https://media.api-sports.io/football/players/2155.png
194,S. de Vrij,Stefan,de Vrij,33,1992-02-05,Ouderkerk aan den IJssel,Netherlands,Netherlands,190 cm,78 kg,6,Defender,https://media.api-sports.io/football/players/194.png
92993,M. Wieffer,Mats,Wieffer,26,1999-11-16,Borne,Netherlands,Netherlands,188 cm,78 kg,27,Midfielder,https://media.api-sports.io/football/players/92993.png
37161,L. Sinisterra,Luis Fernando,Sinisterra Lucumí,26,1999-06-17,Santander de Quilichao,Colombia,Colombia,172 cm,60 kg,17,Attacker,https://media.api-sports.io/football/players/37161.png
6610,M. Senesi,Marcos Nicolás,Senesi Barón,28,1997-05-10,Concordia,Argentina,Argentina,185 cm,80 kg,25,Defender,https://media.api-sports.io/football/players/6610.png
553,Danilo,Danilo,Pereira da Silva,26,1999-04-07,São Paulo,Brazil,Brazil,174 cm,68 kg,99,Attacker,https://media.api-sports.io/football/players/553.png
37180,Simon Gustafson,Simon,Gustafson,30,1995-01-11,Mölndal,Sweden,Sweden,185 cm,80 kg,14,Midfielder,https://media.api-sports.io/football/players/37180.png
39043,F. Aursnes,Fredrik,Aursnes,30,1995-12-10,Hareid,Norway,Norway,179 cm,71 kg,8,Midfielder,https://media.api-sports.io/football/players/39043.png
56017,G. Popov,Goran,Popov,40,1984-10-02,Strumica,North Macedonia,North Macedonia,188 cm,80 kg,,Defender,https://media.api-sports.io/football/players/56017.png
60101,G. Zuiverloon,Gianni Michel Eugene,Zuiverloon,38,1986-12-30,Rotterdam,Netherlands,Netherlands,178 cm,75 kg,,Defender,https://media.api-sports.io/football/players/60101.png
39235,C. Grindheim,Christian,Grindheim,42,1983-07-17,Haugesund,Norway,Norway,179 cm,74 kg,,Midfielder,https://media.api-sports.io/football/players/39235.png
2797,A. Finnbogason,Alfreð,Finnbogason,36,1989-02-01,Reykjavík,Iceland,Iceland,184 cm,80 kg,27,Attacker,https://media.api-sports.io/football/players/2797.png
30536,F. Đuričić,Filip,Đuričić,33,1992-01-30,Obrenovac,Serbia,Serbia,181 cm,73 kg,31,Midfielder,https://media.api-sports.io/football/players/30536.png
39121,C. Ejuke,Chidera,Ejuke,27,1998-01-02,Zaria,Nigeria,Nigeria,176 cm,72 kg,19,Attacker,https://media.api-sports.io/football/players/39121.png
39049,M. Eikrem,Magnus,Wolff Eikrem,35,1990-08-08,Molde,Norway,Norway,173 cm,69 kg,7,Midfielder,https://media.api-sports.io/football/players/39049.png
151166,D. Karlsbakk,Daniel,Seland Karlsbakk,22,2003-04-07,Kristiansand,Norway,Norway,186 cm,79 kg,9,Attacker,https://media.api-sports.io/football/players/151166.png
2320,W. Willumsson,Willum Þór,Willumsson,27,1998-10-23,Reykjavík,Iceland,Iceland,193 cm,84 kg,18,Midfielder,https://media.api-sports.io/football/players/2320.png
30452,É. Barreto,Édgar Osvaldo,Barreto Cáceres,41,1984-07-15,Asunción,Paraguay,Paraguay,180 cm,79 kg,,Midfielder,https://media.api-sports.io/football/players/30452.png
1361,F. Kadıoğlu,Ferdi Erenay,Kadıoğlu,26,1999-10-07,Arnhem,Netherlands,Türkiye,174 cm,68 kg,24,Midfielder,https://media.api-sports.io/football/players/1361.png
116162,Wesley Verhoek,Wesley,Verhoek,38,1986-09-25,Leidschendam,Netherlands,Netherlands,187 cm,85 kg,,Attacker,https://media.api-sports.io/football/players/116162.png
51260,F. Gutiérrez,Felipe Alejandro,Gutiérrez Leiva,34,1990-10-08,Quintero,Chile,Chile,175 cm,70 kg,13,Midfielder,https://media.api-sports.io/football/players/51260.png
37146,C. Martina,Rhu-endly Aurelio Jean-Carlo,Martina,35,1989-09-25,Rotterdam,Netherlands,Curaçao,185 cm,77 kg,2,Defender,https://media.api-sports.io/football/players/37146.png
41163,O. John,Ola,John,33,1992-05-19,Zwedru,Liberia,Netherlands,180 cm,80 kg,11,Attacker,https://media.api-sports.io/football/players/41163.png
106,N. Chadli,Nacer,Chadli,36,1989-08-02,Liège,Belgium,Belgium,187 cm,85 kg,89,Midfielder,https://media.api-sports.io/football/players/106.png
389,J. Corona,Jesús Manuel,Corona Ruíz,32,1993-01-06,Hermosillo,Mexico,Mexico,173 cm,59 kg,17,Attacker,https://media.api-sports.io/football/players/389.png
61857,B. Ould-Chikh,Bilal,Ould-Chikh,28,1997-07-28,Roosendaal,Netherlands,Netherlands,170 cm,59 kg,11,Attacker,https://media.api-sports.io/football/players/61857.png
2729,J. Andersen,Joachim Christian,Andersen,29,1996-05-31,Frederiksberg,Denmark,Denmark,192 cm,86 kg,5,Defender,https://media.api-sports.io/football/players/2729.png
37254,R. Pröpper,Robin,Pröpper,32,1993-09-23,Arnhem,Netherlands,Netherlands,190 cm,78 kg,3,Defender,https://media.api-sports.io/football/players/37254.png
3008,M. Klich,Mateusz Andrzej,Klich,35,1990-06-13,Tarnów,Poland,Poland,183 cm,84 kg,43,Midfielder,https://media.api-sports.io/football/players/3008.png
83022,M. Emnes,Marvin,Emnes,37,1988-05-27,Rotterdam,Netherlands,Netherlands,180 cm,66 kg,35,Attacker,https://media.api-sports.io/football/players/83022.png
143648,M. Okoye,Maduka Emilio,Okoye,26,1999-08-28,Düsseldorf,Germany,Nigeria,197 cm,94 kg,40,Goalkeeper,https://media.api-sports.io/football/players/143648.png
2187,Fran Sol,Francisco,Sol Ortiz,33,1992-03-13,Madrid,Spain,Spain,181 cm,77 kg,9,Attacker,https://media.api-sports.io/football/players/2187.png
96796,Sanharib Malki,Sanharib,Malki Sabah,41,1984-03-01,Al-Qamishli,Syria,Syria,180 cm,76 kg,,Attacker,https://media.api-sports.io/football/players/96796.png
6857,Keisuke Honda,Keisuke,Honda,39,1986-06-13,Osaka,Japan,Japan,182 cm,74 kg,,Midfielder,https://media.api-sports.io/football/players/6857.png
2779,A. Musa,Ahmed,Musa,33,1992-10-14,Jos,Nigeria,Nigeria,171 cm,66 kg,7,Attacker,https://media.api-sports.io/football/players/2779.png
18944,M. Yoshida,Maya,Yoshida,37,1988-08-24,Nagasaki,Japan,Japan,189 cm,78 kg,4,Defender,https://media.api-sports.io/football/players/18944.png
114839,P. Scharner,Paul,Scharner,45,1980-03-11,Scheibbs,Austria,Austria,191 cm,80 kg,,Midfielder,https://media.api-sports.io/football/players/114839.png
39358,M. Pedersen,Morten,Gamst Pedersen,43,1981-09-08,Vadso,Norway,Norway,183 cm,74 kg,21,Midfielder,https://media.api-sports.io/football/players/39358.png
351913,J. El Abdellaoui,Jones,El Abdellaoui,19,2006-01-12,,Norway,Norway,184 cm,72 kg,25,Midfielder,https://media.api-sports.io/football/players/351913.png
1188,E. Botheim,Erik,Botheim,25,2000-01-10,Oslo,Norway,Norway,180 cm,70 kg,20,Attacker,https://media.api-sports.io/football/players/1188.png
39073,J. Hauge,Jens Petter,Hauge,26,1999-10-12,Bodø,Norway,Norway,183 cm,75 kg,23,Attacker,https://media.api-sports.io/football/players/39073.png
53525,M. Normann,Mathias,Antonsen Normann,29,1996-05-28,Svolvær,Norway,Norway,179 cm,75 kg,8,Midfielder,https://media.api-sports.io/football/players/53525.png
19021,Håvard Nordtveit,Håvard,Nordtveit,35,1990-06-21,Vats,Norway,Norway,188 cm,83 kg,,Defender,https://media.api-sports.io/football/players/19021.png
71374,Davy Claude Angan N'Guessan,Davy Claude,Angan N'Guessan,37,1987-09-20,Abidjan,Côte d'Ivoire,Côte d'Ivoire,190 cm,80 kg,,Attacker,https://media.api-sports.io/football/players/71374.png
19511,M. Diouf,Mame Biram,Diouf,38,1987-12-16,Dakar,Senegal,Senegal,185 cm,79 kg,18,Attacker,https://media.api-sports.io/football/players/19511.png
39037,V. Forren,Vegard,Valgermo Forren,37,1988-02-16,Orkdal,Norway,Norway,186 cm,88 kg,6,Defender,https://media.api-sports.io/football/players/39037.png
291476,D. Fofana,David Datro,Fofana,23,2002-12-22,Ouragahio,Côte d'Ivoire,Côte d'Ivoire,181 cm,76 kg,17,Attacker,https://media.api-sports.io/football/players/291476.png
2796,B. Sigurðarson,Björn,Bergmann Sigurðarson,34,1991-02-26,Akranes,Iceland,Iceland,186 cm,81 kg,,Attacker,https://media.api-sports.io/football/players/2796.png
438,M. Linnes,Martin,Linnes,34,1991-09-20,Kongsvinger,Norway,Norway,177 cm,72 kg,21,Defender,https://media.api-sports.io/football/players/438.png
48364,J. Chibuike,Emmanuel John,Chibuike,36,1988-10-10,Enugu,Nigeria,Nigeria,182 cm,76 kg,,Attacker,https://media.api-sports.io/football/players/48364.png
25333,R. Jarstein,Rune,Almenning Jarstein,40,1984-09-29,Porsgrunn,Norway,Norway,192 cm,88 kg,,Goalkeeper,https://media.api-sports.io/football/players/25333.png
115943,J. Carew,John Alieu,Carew,45,1979-09-05,Lørenskog,Norway,Norway,193 cm,88 kg,,Attacker,https://media.api-sports.io/football/players/115943.png
117043,K. Stadsgaard,Kris,Stadsgaard,40,1985-08-01,København,Denmark,Denmark,185 cm,78 kg,,Defender,https://media.api-sports.io/football/players/117043.png
1109,C. Gamboa,Cristian Esteban,Gamboa Luna,36,1989-10-24,Liberia,Costa Rica,Costa Rica,175 cm,70 kg,2,Defender,https://media.api-sports.io/football/players/1109.png
162703,C. Tengstedt,Casper,Tengstedt,25,2000-06-01,,Denmark,Denmark,184 cm,79 kg,19,Attacker,https://media.api-sports.io/football/players/162703.png
44497,I. Jebali,Issam,Jebali,34,1991-12-25,Medjej El Beb,Tunisia,Tunisia,182 cm,84 kg,11,Attacker,https://media.api-sports.io/football/players/44497.png
78797,A. Olanare,Aaron Samuel,Olanare,31,1994-06-04,Imiringi,Nigeria,Nigeria,189 cm,88 kg,25,Attacker,https://media.api-sports.io/football/players/78797.png
16046,V. Torp,Victor,Torp Overgaard,26,1999-07-30,,Denmark,Denmark,178 cm,60 kg,29,Midfielder,https://media.api-sports.io/football/players/16046.png
269539,P. Yazbek,Patrick,Yazbek,23,2002-04-05,Liverpool,Australia,Australia,183 cm,78 kg,14,Midfielder,https://media.api-sports.io/football/players/269539.png
100768,Dominic Adiyiah,Dominic,Adiyiah,35,1989-11-29,Accra,Ghana,Ghana,172 cm,70 kg,,Attacker,https://media.api-sports.io/football/players/100768.png
114869,Heiðar Helguson,Heiðar,Helguson,47,1977-08-22,Dalvík,Iceland,Iceland,178 cm,78 kg,,Attacker,https://media.api-sports.io/football/players/114869.png
36852,R. Zekhnini,Rafik,Zekhnini,27,1998-01-12,Skien,Norway,Norway,179 cm,63 kg,98,Attacker,https://media.api-sports.io/football/players/36852.png
266142,D. Gjengaar,Dennis,Gjengaar,21,2004-02-24,,Norway,Norway,,,24,Midfielder,https://media.api-sports.io/football/players/266142.png
39286,E. Bohinen,Emil,Bohinen,26,1999-03-12,Derby,England,Norway,189 cm,75 kg,8,Midfielder,https://media.api-sports.io/football/players/39286.png
39285,K. Askildsen,Kristoffer,Askildsen,24,2001-01-09,,Norway,Norway,190 cm,75 kg,5,Midfielder,https://media.api-sports.io/football/players/39285.png
18910,A. Lindegaard,Anders,Rosenkrantz Lindegaard,41,1984-04-13,Odense,Denmark,Denmark,193 cm,80 kg,,Goalkeeper,https://media.api-sports.io/football/players/18910.png
19243,Mikel John Obi,Mikel John,Obi,38,1987-04-22,Jos,Nigeria,Nigeria,188 cm,86 kg,,Midfielder,https://media.api-sports.io/football/players/19243.png
12975,O. Ighalo,Odion Jude,Ighalo,36,1989-06-16,Lagos,Nigeria,Nigeria,185 cm,80 kg,9,Attacker,https://media.api-sports.io/football/players/12975.png
12610,P. Dibba,Pa Amat,Dibba,38,1987-10-15,Farafenni,Gambia,Gambia,178 cm,67 kg,11,Attacker,https://media.api-sports.io/football/players/12610.png
48174,L. Hallenius,Linus Peter,Hallenius,36,1989-04-01,Sundsvall,Sweden,Sweden,187 cm,84 kg,9,Attacker,https://media.api-sports.io/football/players/48174.png
47899,O. Dovin,Oliver Lukas Dozae,Nnonyelu Dovin,23,2002-07-11,,England,Sweden,188 cm,77 kg,1,Goalkeeper,https://media.api-sports.io/football/players/47899.png
269163,W. Swedberg,Williot Theo,Swedberg,21,2004-02-01,Stockholm,Sweden,Sweden,187 cm,78 kg,19,Midfielder,https://media.api-sports.io/football/players/269163.png
